Thabo Mbeki	[id:3766]	[namespace:]	false	false	true	false	false
Umongameli waseNingizimu Afrika	[id:3767]	[namespace:]	false	false	true	false	false
IBloemfontein	[id:3768]	[namespace:]	false	false	true	false	false
USanti Marino	[id:3769]	[namespace:]	false	false	true	false	false
IParisi	[id:3770]	[namespace:]	false	false	true	false	false
IChemult	[id:3771]	[namespace:]	false	false	true	false	false
ILondon	[id:3772]	[namespace:]	false	false	true	false	false
IsiFulansi	[id:3773]	[namespace:]	false	false	true	false	false
IsiFulentshi	[id:3774]	[namespace:]	false	false	true	false	false
IsiGreki	[id:3775]	[namespace:]	false	false	true	false	false
I-Athene	[id:3776]	[namespace:]	false	false	true	false	false
IPraha	[id:3777]	[namespace:]	false	false	true	false	false
IWarshawa	[id:3778]	[namespace:]	false	false	true	false	false
ITheki	[id:3779]	[namespace:]	false	false	true	false	false
IMelika	[id:3781]	[namespace:]	false	false	true	false	false
IMelika Enyakatho	[id:3782]	[namespace:]	false	false	true	false	false
IKhanada	[id:3783]	[namespace:]	false	false	true	false	false
Šidski Banovci	[id:3784]	[namespace:]	false	false	true	false	false
IMekisiko	[id:3785]	[namespace:]	false	false	true	false	false
I-Afrika	[id:3786]	[namespace:]	false	false	true	false	false
IShayina	[id:3787]	[namespace:]	false	false	true	false	false
Category:Amazwekazi	[id:3788]	[namespace:Category]	true	false	false	false	false
I-Osheaniya	[id:3789]	[namespace:]	false	false	true	false	false
IsiSpanish	[id:3790]	[namespace:]	false	false	true	false	false
IsiJalimani	[id:3791]	[namespace:]	false	false	true	false	false
IsiTaliya	[id:3792]	[namespace:]	false	false	true	false	false
IsiShayina	[id:3793]	[namespace:]	false	false	true	false	false
IsiSwidishi	[id:3794]	[namespace:]	false	false	true	false	false
Isi-Indonesia	[id:3795]	[namespace:]	false	false	true	false	false
Isi-Icelandic	[id:3796]	[namespace:]	false	false	true	false	false
IsiJaphani	[id:3797]	[namespace:]	false	false	true	false	false
Usuku lwenkululeko	[id:3798]	[namespace:]	false	false	true	false	false
Portal:Isayensi	[id:3799]	[namespace:]	false	false	true	false	false
Insimbi	[id:3800]	[namespace:]	false	false	true	false	false
Ugenesis	[id:3801]	[namespace:]	false	false	true	false	false
Portal:Amazwe	[id:3804]	[namespace:]	false	false	true	false	false
Portal:Izilimi	[id:3805]	[namespace:]	false	false	true	false	false
IsiSpeyini	[id:3806]	[namespace:]	false	false	true	false	false
IsiKhathalani	[id:3807]	[namespace:]	false	false	true	false	false
Portal:Imidlalo	[id:3808]	[namespace:]	false	false	true	false	false
Portal:Izinkolo	[id:3809]	[namespace:]	false	false	true	false	false
Portal:Ubuchwepheshe	[id:3810]	[namespace:]	false	false	true	false	false
Amaqanda	[id:3811]	[namespace:]	false	false	true	false	false
Isi-Arabhu	[id:3818]	[namespace:]	false	false	true	false	false
Italiya	[id:3820]	[namespace:]	false	false	true	false	false
IPhutugali	[id:3821]	[namespace:]	false	false	true	false	false
I-Ashiya	[id:3822]	[namespace:]	false	false	true	false	false
IGibhithe	[id:3823]	[namespace:]	false	false	true	false	false
Izizwe Ohlangeneyo	[id:3824]	[namespace:]	false	false	true	false	false
IMorokho	[id:3825]	[namespace:]	false	false	true	false	false
Iqoqo i-Afrika	[id:3826]	[namespace:]	false	false	true	false	false
IYemen	[id:3827]	[namespace:]	false	false	true	false	false
IsiPhothugali	[id:3828]	[namespace:]	false	false	true	false	false
I-Aljiria	[id:3829]	[namespace:]	false	false	true	false	false
Algiers	[id:3830]	[namespace:]	false	false	true	false	false
I-aljiriya	[id:3831]	[namespace:]	false	false	true	false	false
IAljiriya	[id:3832]	[namespace:]	false	false	true	false	false
I-Aljiriya	[id:3833]	[namespace:]	false	false	true	false	false
Ikhilikithi	[id:3836]	[namespace:]	false	false	true	false	false
Ibhola lezinyawo	[id:3837]	[namespace:]	false	false	true	false	false
IMorishisi	[id:3839]	[namespace:]	false	false	true	false	false
IGaboni	[id:3840]	[namespace:]	false	false	true	false	false
IBotswana	[id:3841]	[namespace:]	false	false	true	false	false
Izifunda Ohlangeneyo seMelika	[id:3842]	[namespace:]	false	false	true	false	false
IDola	[id:3843]	[namespace:]	false	false	true	false	false
Morishisi	[id:3844]	[namespace:]	false	false	true	false	false
Butswana	[id:3845]	[namespace:]	false	false	true	false	false
ISwazi	[id:3846]	[namespace:]	false	false	true	false	false
Afrika	[id:3847]	[namespace:]	false	false	true	false	false
Burkina Faso	[id:3853]	[namespace:]	false	false	true	false	false
IBukhina Faso	[id:3854]	[namespace:]	false	false	true	false	false
IBurundi	[id:3855]	[namespace:]	false	false	true	false	false
IKamerooni	[id:3856]	[namespace:]	false	false	true	false	false
Cameroon	[id:3857]	[namespace:]	false	false	true	false	false
IKameruni	[id:3858]	[namespace:]	false	false	true	false	false
ICameroon	[id:3859]	[namespace:]	false	false	true	false	false
IKhepi Vedhi	[id:3860]	[namespace:]	false	false	true	false	false
ITshedi	[id:3861]	[namespace:]	false	false	true	false	false
IsiKhomorosi	[id:3862]	[namespace:]	false	false	true	false	false
IRiphabliki Labantu weKongo	[id:3863]	[namespace:]	false	false	true	false	false
IRiphabliki weKongo	[id:3864]	[namespace:]	false	false	true	false	false
IBurkina Faso	[id:3865]	[namespace:]	false	false	true	false	false
ICanada	[id:3866]	[namespace:]	false	false	true	false	false
ICanary Islands	[id:3867]	[namespace:]	false	false	true	false	false
Iziqhingi iKhaneli	[id:3868]	[namespace:]	false	false	true	false	false
ILatin	[id:3869]	[namespace:]	false	false	true	false	false
IKhepi Verde	[id:3870]	[namespace:]	false	false	true	false	false
Ceuta	[id:3871]	[namespace:]	false	false	true	false	false
IMadira	[id:3872]	[namespace:]	false	false	true	false	false
IMayotte	[id:3873]	[namespace:]	false	false	true	false	false
IMelilla	[id:3874]	[namespace:]	false	false	true	false	false
Central African Republic	[id:3875]	[namespace:]	false	false	true	false	false
Isaga wesizwe	[id:3876]	[namespace:]	false	false	true	false	false
Tswana	[id:3877]	[namespace:]	false	false	true	false	false
Plazas de soberanía	[id:3878]	[namespace:]	false	false	true	false	false
IRiuynion	[id:3879]	[namespace:]	false	false	true	false	false
IYuganda	[id:3880]	[namespace:]	false	false	true	false	false
ITunisia	[id:3881]	[namespace:]	false	false	true	false	false
ITogo	[id:3882]	[namespace:]	false	false	true	false	false
France	[id:3883]	[namespace:]	false	false	true	false	false
IRiphabliki yaseNingizimu i-Afrika	[id:3884]	[namespace:]	false	false	true	false	false
ISeyisheli	[id:3885]	[namespace:]	false	false	true	false	false
IBhange woMhlaba	[id:3886]	[namespace:]	false	false	true	false	false
ITanzania	[id:3887]	[namespace:]	false	false	true	false	false
ISudan	[id:3888]	[namespace:]	false	false	true	false	false
ISudan yaseNingizimu	[id:3889]	[namespace:]	false	false	true	false	false
ISomalia	[id:3890]	[namespace:]	false	false	true	false	false
ISiera Liyoni	[id:3891]	[namespace:]	false	false	true	false	false
IsiSeyisheli	[id:3892]	[namespace:]	false	false	true	false	false
ISenegal	[id:3893]	[namespace:]	false	false	true	false	false
IJibouti	[id:3894]	[namespace:]	false	false	true	false	false
IGini Enkabazw	[id:3895]	[namespace:]	false	false	true	false	false
ISawu Tome noPhrinitshipeyi	[id:3896]	[namespace:]	false	false	true	false	false
IRuwanda	[id:3897]	[namespace:]	false	false	true	false	false
INayighe	[id:3898]	[namespace:]	false	false	true	false	false
INigeria	[id:3899]	[namespace:]	false	false	true	false	false
IMozambikhi	[id:3900]	[namespace:]	false	false	true	false	false
IMoritaniya	[id:3901]	[namespace:]	false	false	true	false	false
IMali	[id:3902]	[namespace:]	false	false	true	false	false
IMalawi	[id:3903]	[namespace:]	false	false	true	false	false
IJibuthi	[id:3904]	[namespace:]	false	false	true	false	false
IGibhithi	[id:3905]	[namespace:]	false	false	true	false	false
IGini Enkabazwe	[id:3906]	[namespace:]	false	false	true	false	false
I-Eritrea	[id:3907]	[namespace:]	false	false	true	false	false
I-Ithiopia	[id:3908]	[namespace:]	false	false	true	false	false
IGambia	[id:3909]	[namespace:]	false	false	true	false	false
IGhana	[id:3910]	[namespace:]	false	false	true	false	false
IGini	[id:3911]	[namespace:]	false	false	true	false	false
IGini Bisawu	[id:3912]	[namespace:]	false	false	true	false	false
IKenya	[id:3913]	[namespace:]	false	false	true	false	false
OSotho	[id:3914]	[namespace:]	false	false	true	false	false
ILiberia	[id:3915]	[namespace:]	false	false	true	false	false
IOsheaniya	[id:3916]	[namespace:]	false	false	true	false	false
IMelika Eningizimu	[id:3917]	[namespace:]	false	false	true	false	false
IAntaktika	[id:3918]	[namespace:]	false	false	true	false	false
I-Antaktika	[id:3919]	[namespace:]	false	false	true	false	false
/Xam language	[id:3920]	[namespace:]	false	false	true	false	false
ǀXam	[id:3921]	[namespace:]	false	false	true	false	false
IRhipabliki yaseNingizimu Afrika	[id:3922]	[namespace:]	false	false	true	false	false
Idutywa	[id:3923]	[namespace:]	false	false	true	false	false
Gcuwa, kwaXhosa	[id:3924]	[namespace:]	false	false	true	false	false
UMasipala Mbhashe	[id:3925]	[namespace:]	false	false	true	false	false
IHlelo Amathole	[id:3926]	[namespace:]	false	false	true	false	false
Umongameli	[id:3927]	[namespace:]	false	false	true	false	false
Umongameli yaseNingizimu Afrika	[id:3928]	[namespace:]	false	false	true	false	false
YaseNingizimu Afrika	[id:3929]	[namespace:]	false	false	true	false	false
Frederik Willem de Klerk	[id:3930]	[namespace:]	false	false	true	false	false
Ripabhliki yaseNingizimu Afrika	[id:3931]	[namespace:]	false	false	true	false	false
IRiphabliki yaseNingizimu Arika	[id:3932]	[namespace:]	false	false	true	false	false
Umongameli isekela waseNingizimu Afrika	[id:3933]	[namespace:]	false	false	true	false	false
Inkandla	[id:3934]	[namespace:]	false	false	true	false	false
Category:Abongameli yamazwe	[id:3935]	[namespace:Category]	true	false	false	false	false
Category:AbAfrika baseningizimu	[id:3936]	[namespace:Category]	true	false	false	false	false
Category:Amadolobha	[id:3937]	[namespace:Category]	true	false	false	false	false
Category:Amadolobha kwaXhosa	[id:3938]	[namespace:Category]	true	false	false	false	false
Category:Amadolobha eRiphabliki yaseNingizimu Afrika	[id:3939]	[namespace:Category]	true	false	false	false	false
Kgalema Motlanthe	[id:3940]	[namespace:]	false	false	true	false	false
Category:Abongameli isekela yamazwe	[id:3941]	[namespace:Category]	true	false	false	false	false
Ikhompiyutha	[id:3942]	[namespace:]	false	false	true	false	false
Amahlelokusebenza	[id:3943]	[namespace:]	false	false	true	false	false
Izingoma zokukhonza	[id:3944]	[namespace:]	false	false	true	false	false
Imithetho Yokubhala Nobhalomagama Lwesizulu	[id:3945]	[namespace:]	false	false	true	false	false
Wikipedia	[id:3946]	[namespace:]	false	false	true	false	false
Category:ILondon	[id:3947]	[namespace:Category]	true	false	false	false	false
Category:Iziqongo eyurobhu	[id:3948]	[namespace:Category]	true	false	false	false	false
Category:INgilandi	[id:3949]	[namespace:Category]	true	false	false	false	false
Category:Amadolobha eyurobhu	[id:3950]	[namespace:Category]	true	false	false	false	false
Londinium	[id:3951]	[namespace:]	false	false	true	false	false
INhlaselo iRhomani	[id:3952]	[namespace:]	false	false	true	false	false
Roman conquest of Britain	[id:3953]	[namespace:]	false	false	true	false	false
Rhomani	[id:3954]	[namespace:]	false	false	true	false	false
Category:IRhomani idaladala	[id:3955]	[namespace:Category]	true	false	false	false	false
Category:Izimpucuko	[id:3956]	[namespace:Category]	true	false	false	false	false
Category:Umlando idaladala	[id:3957]	[namespace:Category]	true	false	false	false	false
Umfula Thames	[id:3958]	[namespace:]	false	false	true	false	false
London	[id:3959]	[namespace:]	false	false	true	false	false
Ngilandi	[id:3960]	[namespace:]	false	false	true	false	false
Celts	[id:3961]	[namespace:]	false	false	true	false	false
I-Ayilandi	[id:3962]	[namespace:]	false	false	true	false	false
Category:Umbuso Ohlanganeyo	[id:3963]	[namespace:Category]	true	false	false	false	false
Category:IYurobhu Idaladala	[id:3964]	[namespace:Category]	true	false	false	false	false
Yurobhu Idaladala	[id:3965]	[namespace:]	false	false	true	false	false
Idolobha weLondon	[id:3966]	[namespace:]	false	false	true	false	false
Isifunda weLondon	[id:3967]	[namespace:]	false	false	true	false	false
ILondon Kakhulu	[id:3968]	[namespace:]	false	false	true	false	false
Category:ILondon Kakhulu	[id:3969]	[namespace:Category]	true	false	false	false	false
Boris Johnson	[id:3970]	[namespace:]	false	false	true	false	false
Category:Izimeya weLondon	[id:3971]	[namespace:Category]	true	false	false	false	false
Category:Abafundi weBalliol, Oxford	[id:3972]	[namespace:Category]	true	false	false	false	false
Category:Izintatheli isiNgisi	[id:3973]	[namespace:Category]	true	false	false	false	false
Category:Amalungu waphalamende weConservative (UK)	[id:3974]	[namespace:Category]	true	false	false	false	false
Category:Abafundi kwa-Eton	[id:3975]	[namespace:Category]	true	false	false	false	false
Category:Amalungu waphalamende (UK) 2001–2005	[id:3976]	[namespace:Category]	true	false	false	false	false
Category:Amalungu waphalamende (UK) 2005–2010	[id:3977]	[namespace:Category]	true	false	false	false	false
Category:Ukuzala ngo-1964	[id:3978]	[namespace:Category]	true	false	false	false	false
Category:Abantu baphilile	[id:3979]	[namespace:Category]	true	false	false	false	false
Miami, Florida	[id:3980]	[namespace:]	false	false	true	false	false
Melika	[id:3981]	[namespace:]	false	false	true	false	false
Florida	[id:3982]	[namespace:]	false	false	true	false	false
IsiJapani	[id:3983]	[namespace:]	false	false	true	false	false
Japani	[id:3984]	[namespace:]	false	false	true	false	false
Japhani	[id:3985]	[namespace:]	false	false	true	false	false
ITokyo	[id:3986]	[namespace:]	false	false	true	false	false
Igundane	[id:3988]	[namespace:]	false	false	true	false	false
Porto Alegre	[id:3989]	[namespace:]	false	false	true	false	false
Category:IBrazili	[id:3991]	[namespace:Category]	true	false	false	false	false
USA	[id:3994]	[namespace:]	false	false	true	false	false
I-afrika	[id:3995]	[namespace:]	false	false	true	false	false
F.W. de Klerk	[id:4002]	[namespace:]	false	false	true	false	false
Mvezo	[id:4003]	[namespace:]	false	false	true	false	false
Category:Transkei	[id:4004]	[namespace:Category]	true	false	false	false	false
Imathemathiki	[id:4007]	[namespace:]	false	false	true	false	false
Mahotella Queens	[id:4008]	[namespace:]	false	false	true	false	false
Category:Amabhendi weMzansi	[id:4009]	[namespace:Category]	true	false	false	false	false
Juluka	[id:4010]	[namespace:]	false	false	true	false	false
Savuka	[id:4012]	[namespace:]	false	false	true	false	false
Hugh Masekela	[id:4013]	[namespace:]	false	false	true	false	false
340ml	[id:4014]	[namespace:]	false	false	true	false	false
Die Antwoord	[id:4015]	[namespace:]	false	false	true	false	false
Category:Imathemathiki	[id:4019]	[namespace:Category]	true	false	false	false	false
Category:User languages	[id:4020]	[namespace:Category]	true	false	false	false	false
IsiQongo	[id:4021]	[namespace:]	false	false	true	false	false
Isiqongo	[id:4022]	[namespace:]	false	false	true	false	false
IMoshchena	[id:4024]	[namespace:]	false	false	true	false	false
Wikipedia:Village pump	[id:4026]	[namespace:Wikipedia]	false	false	false	true	false
WP:Village pump	[id:4027]	[namespace:]	false	false	true	false	false
WP:UW	[id:4028]	[namespace:]	false	false	true	false	false
Animalia	[id:4031]	[namespace:]	false	false	true	false	false
The Weather Girls	[id:4037]	[namespace:]	false	false	true	false	false
Category:Amabhendi	[id:4038]	[namespace:Category]	true	false	false	false	false
AbeLungu	[id:4040]	[namespace:]	false	false	true	false	false
Uetersen	[id:4043]	[namespace:]	false	false	true	false	false
IQuakenbrück	[id:4045]	[namespace:]	false	false	true	false	false
ISaratov	[id:4046]	[namespace:]	false	false	true	false	false
IQowland	[id:4047]	[namespace:]	false	false	true	false	false
University of Fort Hare	[id:4048]	[namespace:]	false	false	true	false	false
University of South Africa	[id:4049]	[namespace:]	false	false	true	false	false
University of the Witwatersrand	[id:4050]	[namespace:]	false	false	true	false	false
Category:UNISA	[id:4051]	[namespace:Category]	true	false	false	false	false
Category:Universities in South Africa	[id:4052]	[namespace:Category]	true	false	false	false	false
Category:Izinyuvesi weNingizimu Afrika	[id:4053]	[namespace:Category]	true	false	false	false	false
University of London	[id:4054]	[namespace:]	false	false	true	false	false
University of Sussex	[id:4055]	[namespace:]	false	false	true	false	false
Category:Izinyuvesi yombuso Ohlangeneyo	[id:4056]	[namespace:Category]	true	false	false	false	false
Brighton	[id:4057]	[namespace:]	false	false	true	false	false
ENgilandi	[id:4058]	[namespace:]	false	false	true	false	false
Gangster's Paradise: Jerusalema	[id:4059]	[namespace:]	false	false	true	false	false
Category:Amafilimu waseNingizimu Afrika	[id:4060]	[namespace:Category]	true	false	false	false	false
African Jazz Pioneers	[id:4061]	[namespace:]	false	false	true	false	false
AKING	[id:4062]	[namespace:]	false	false	true	false	false
Amampondo	[id:4063]	[namespace:]	false	false	true	false	false
Bongo Maffin	[id:4064]	[namespace:]	false	false	true	false	false
Boom Shaka	[id:4065]	[namespace:]	false	false	true	false	false
Dark City Sisters	[id:4066]	[namespace:]	false	false	true	false	false
I-Afganistani	[id:4067]	[namespace:]	false	false	true	false	false
I-Afganistan	[id:4068]	[namespace:]	false	false	true	false	false
ISluda	[id:4069]	[namespace:]	false	false	true	false	false
The Awakening	[id:4070]	[namespace:]	false	false	true	false	false
Soweto	[id:4071]	[namespace:]	false	false	true	false	false
Mitchell's Plain	[id:4072]	[namespace:]	false	false	true	false	false
Umlazi	[id:4073]	[namespace:]	false	false	true	false	false
Katlehong	[id:4074]	[namespace:]	false	false	true	false	false
Tembisa	[id:4075]	[namespace:]	false	false	true	false	false
Khayelitsha	[id:4076]	[namespace:]	false	false	true	false	false
Soshanguve	[id:4077]	[namespace:]	false	false	true	false	false
Mamelodi	[id:4078]	[namespace:]	false	false	true	false	false
Ibhayi	[id:4079]	[namespace:]	false	false	true	false	false
Tshivhase	[id:4080]	[namespace:]	false	false	true	false	false
Pietermaritzburg	[id:4081]	[namespace:]	false	false	true	false	false
Sebokeng	[id:4082]	[namespace:]	false	false	true	false	false
Bloemfontein	[id:4083]	[namespace:]	false	false	true	false	false
Mabopane	[id:4084]	[namespace:]	false	false	true	false	false
Chatsworth	[id:4085]	[namespace:]	false	false	true	false	false
ERiphabliki waseNingizimu Afrika	[id:4087]	[namespace:]	false	false	true	false	false
IRiphabliki waseNingizimu Afrika	[id:4088]	[namespace:]	false	false	true	false	false
Mozambiki	[id:4089]	[namespace:]	false	false	true	false	false
Ukwehluka kwama ibhayibheli	[id:4091]	[namespace:]	false	false	true	false	false
Izinyanga zesiZulu	[id:4093]	[namespace:]	false	false	true	false	false
UJanuwari / uMasingana	[id:4094]	[namespace:]	false	false	true	false	false
Ubisi	[id:4095]	[namespace:]	false	false	true	false	false
Avatar	[id:4097]	[namespace:]	false	false	true	false	false
Category:Amafilimu	[id:4099]	[namespace:Category]	true	false	false	false	false
Euro	[id:4100]	[namespace:]	false	false	true	false	false
Category:Izimali	[id:4101]	[namespace:Category]	true	false	false	false	false
EYurobhu	[id:4102]	[namespace:]	false	false	true	false	false
Yurobhu	[id:4103]	[namespace:]	false	false	true	false	false
Pound sterling	[id:4104]	[namespace:]	false	false	true	false	false
WOmbuso Ohlangeneyo	[id:4105]	[namespace:]	false	false	true	false	false
Ombuso Ohlangeneyo	[id:4106]	[namespace:]	false	false	true	false	false
Category:Amazwe	[id:4107]	[namespace:Category]	true	false	false	false	false
Upondo	[id:4108]	[namespace:]	false	false	true	false	false
AbAfrika baseningizimu	[id:4109]	[namespace:]	false	false	true	false	false
WeRiphabliki waseNingizimu Afrika	[id:4110]	[namespace:]	false	false	true	false	false
Riphabliki waseNingizimu Afrika	[id:4111]	[namespace:]	false	false	true	false	false
IRandi	[id:4112]	[namespace:]	false	false	true	false	false
Nadola US	[id:4113]	[namespace:]	false	false	true	false	false
Idola	[id:4114]	[namespace:]	false	false	true	false	false
Inkondlo yesizwe	[id:4115]	[namespace:]	false	false	true	false	false
God Save the Queen	[id:4116]	[namespace:]	false	false	true	false	false
UElizabeth II	[id:4117]	[namespace:]	false	false	true	false	false
Elizabeth II	[id:4118]	[namespace:]	false	false	true	false	false
UDavid Cameron	[id:4119]	[namespace:]	false	false	true	false	false
David Cameron	[id:4120]	[namespace:]	false	false	true	false	false
Category:Amazwe eAfrika	[id:4121]	[namespace:Category]	true	false	false	false	false
Ubuntu	[id:4122]	[namespace:]	false	false	true	false	false
Fulansi	[id:4129]	[namespace:]	false	false	true	false	false
IRiyunion	[id:4130]	[namespace:]	false	false	true	false	false
IsiTswana	[id:4131]	[namespace:]	false	false	true	false	false
Category:Izilimi seSotho-seTswana	[id:4132]	[namespace:Category]	true	false	false	false	false
Category:Izilimi weBotswana	[id:4133]	[namespace:Category]	true	false	false	false	false
Category:Izilimi weZimbabwe	[id:4134]	[namespace:Category]	true	false	false	false	false
Category:Izilimi	[id:4135]	[namespace:Category]	true	false	false	false	false
IGaborone	[id:4136]	[namespace:]	false	false	true	false	false
WeButswana	[id:4137]	[namespace:]	false	false	true	false	false
Category:Izilimi weNamibhiya	[id:4138]	[namespace:Category]	true	false	false	false	false
Category:IMelika Enyakatho	[id:4139]	[namespace:Category]	true	false	false	false	false
ICrailsheim	[id:4140]	[namespace:]	false	false	true	false	false
Category:ILatviya	[id:4141]	[namespace:Category]	true	false	false	false	false
IsiLatviya	[id:4142]	[namespace:]	false	false	true	false	false
WeLatviya	[id:4143]	[namespace:]	false	false	true	false	false
IRiga	[id:4144]	[namespace:]	false	false	true	false	false
Category:IGoli	[id:4145]	[namespace:Category]	true	false	false	false	false
Category:Gauteng	[id:4146]	[namespace:Category]	true	false	false	false	false
Category:Izifunda waseNingizimu Afrika	[id:4147]	[namespace:Category]	true	false	false	false	false
Category:Izinyuvesi eGauteng	[id:4148]	[namespace:Category]	true	false	false	false	false
Category:Imfundo eGauteng	[id:4149]	[namespace:Category]	true	false	false	false	false
Category:Imfundo eGoli	[id:4150]	[namespace:Category]	true	false	false	false	false
Category:IParisi	[id:4151]	[namespace:Category]	true	false	false	false	false
WaFulansi	[id:4152]	[namespace:]	false	false	true	false	false
Category:Amadolobha eFulansi	[id:4153]	[namespace:Category]	true	false	false	false	false
Category:IMekisiko	[id:4154]	[namespace:Category]	true	false	false	false	false
Category:Amazwe eMelika Enyakatho	[id:4155]	[namespace:Category]	true	false	false	false	false
IZwekazi	[id:4156]	[namespace:]	false	false	true	false	false
Abantu abamhlophe	[id:4157]	[namespace:]	false	false	true	false	false
Abantu abansundu	[id:4158]	[namespace:]	false	false	true	false	false
Category:Izinhlobo	[id:4159]	[namespace:Category]	true	false	false	false	false
AboMdabu	[id:4160]	[namespace:]	false	false	true	false	false
Category:2001	[id:4162]	[namespace:Category]	true	false	false	false	false
2001	[id:4163]	[namespace:]	false	false	true	false	false
Category:Amaphethelo eThekwini	[id:4164]	[namespace:Category]	true	false	false	false	false
Category:Amalokishi eRiphabliki waseNingizimu Afrika	[id:4165]	[namespace:Category]	true	false	false	false	false
Amazwe Ohlangeneyo	[id:4166]	[namespace:]	false	false	true	false	false
INdiya	[id:4167]	[namespace:]	false	false	true	false	false
Category:Amazwe kwamazwe Ohlangeneyo	[id:4168]	[namespace:Category]	true	false	false	false	false
E-Ashiya	[id:4169]	[namespace:]	false	false	true	false	false
I-Iraki	[id:4170]	[namespace:]	false	false	true	false	false
NeMelika	[id:4171]	[namespace:]	false	false	true	false	false
El Salvador	[id:4172]	[namespace:]	false	false	true	false	false
EMelika Wenkaba	[id:4173]	[namespace:]	false	false	true	false	false
IMelika Wenkaba	[id:4174]	[namespace:]	false	false	true	false	false
Category:Amazwe eMelika Wenkaba	[id:4175]	[namespace:Category]	true	false	false	false	false
Category:IMelika Wenkaba	[id:4176]	[namespace:Category]	true	false	false	false	false
Belize	[id:4177]	[namespace:]	false	false	true	false	false
Costa Rica	[id:4178]	[namespace:]	false	false	true	false	false
Guatemala	[id:4179]	[namespace:]	false	false	true	false	false
Honduras	[id:4180]	[namespace:]	false	false	true	false	false
Nicaragua	[id:4181]	[namespace:]	false	false	true	false	false
Panama	[id:4182]	[namespace:]	false	false	true	false	false
WeMelika	[id:4183]	[namespace:]	false	false	true	false	false
Hawaii	[id:4184]	[namespace:]	false	false	true	false	false
EMelika	[id:4185]	[namespace:]	false	false	true	false	false
Category:Hawaii	[id:4186]	[namespace:Category]	true	false	false	false	false
Category:Izifunda weMelika	[id:4187]	[namespace:Category]	true	false	false	false	false
I-Rashiya	[id:4188]	[namespace:]	false	false	true	false	false
Category:Izithelo	[id:4190]	[namespace:Category]	true	false	false	false	false
Ihhabhula	[id:4191]	[namespace:]	false	false	true	false	false
2001: A Space Oddysey	[id:4192]	[namespace:]	false	false	true	false	false
Vermont	[id:4193]	[namespace:]	false	false	true	false	false
ITaliya	[id:4194]	[namespace:]	false	false	true	false	false
Ijalimani	[id:4195]	[namespace:]	false	false	true	false	false
Silvio Berlusconi	[id:4196]	[namespace:]	false	false	true	false	false
Isreyili	[id:4197]	[namespace:]	false	false	true	false	false
E-Eshiya	[id:4198]	[namespace:]	false	false	true	false	false
Mount Everest	[id:4199]	[namespace:]	false	false	true	false	false
Texas	[id:4200]	[namespace:]	false	false	true	false	false
Indiana	[id:4201]	[namespace:]	false	false	true	false	false
Peru	[id:4202]	[namespace:]	false	false	true	false	false
Fiji	[id:4203]	[namespace:]	false	false	true	false	false
IFiji	[id:4204]	[namespace:]	false	false	true	false	false
Category:Amazwe Ohlangeneyo	[id:4205]	[namespace:Category]	true	false	false	false	false
Category:Amazwe e-Osheaniya	[id:4206]	[namespace:Category]	true	false	false	false	false
Washington (isifunda eMelika)	[id:4207]	[namespace:]	false	false	true	false	false
2001: A Space Odyssey	[id:4208]	[namespace:]	false	false	true	false	false
Nevada	[id:4209]	[namespace:]	false	false	true	false	false
Maryland	[id:4210]	[namespace:]	false	false	true	false	false
Khanada	[id:4211]	[namespace:]	false	false	true	false	false
Virginia	[id:4212]	[namespace:]	false	false	true	false	false
Pennsylvania	[id:4213]	[namespace:]	false	false	true	false	false
New York (idolobha)	[id:4214]	[namespace:]	false	false	true	false	false
New York Isifunda	[id:4215]	[namespace:]	false	false	true	false	false
Category:New York Isifunda	[id:4216]	[namespace:Category]	true	false	false	false	false
New Jersey	[id:4217]	[namespace:]	false	false	true	false	false
George W. Bush	[id:4218]	[namespace:]	false	false	true	false	false
Massachusetts	[id:4219]	[namespace:]	false	false	true	false	false
Penguin	[id:4221]	[namespace:]	false	false	true	false	false
Iphengwini	[id:4222]	[namespace:]	false	false	true	false	false
I-Antatika	[id:4223]	[namespace:]	false	false	true	false	false
IBenini	[id:4228]	[namespace:]	false	false	true	false	false
Category:IBenini	[id:4229]	[namespace:Category]	true	false	false	false	false
Category:Amazwe nemikhawulo wolwandle Atlanthiki	[id:4230]	[namespace:Category]	true	false	false	false	false
Category:Amazwe ukhuluma isiFulansi	[id:4231]	[namespace:Category]	true	false	false	false	false
Venezuela	[id:4232]	[namespace:]	false	false	true	false	false
Category:Venezuela	[id:4233]	[namespace:Category]	true	false	false	false	false
Category:Amazwe Caribbean	[id:4234]	[namespace:Category]	true	false	false	false	false
Category:Amakoloni weSpeyini edlulile	[id:4235]	[namespace:Category]	true	false	false	false	false
Category:Amazwe G15	[id:4236]	[namespace:Category]	true	false	false	false	false
Category:Amazwe OPEC	[id:4237]	[namespace:Category]	true	false	false	false	false
Category:Amazwe eMelika eNingizimu	[id:4238]	[namespace:Category]	true	false	false	false	false
Category:Amazwe ukhuluma isiSpeyini	[id:4239]	[namespace:Category]	true	false	false	false	false
Ugu umhlophe	[id:4240]	[namespace:]	false	false	true	false	false
Ugu Emhlophe	[id:4241]	[namespace:]	false	false	true	false	false
Category:Ugu Emhlophe	[id:4242]	[namespace:Category]	true	false	false	false	false
Category:I-Afrika Entshonalanga	[id:4243]	[namespace:Category]	true	false	false	false	false
